date,txn_volume,amount,price,symbol
2012-10-20 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-10-21 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-10-22 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-10-23 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-10-24 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-10-25 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-10-26 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-10-27 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-10-28 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-10-29 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-10-30 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-10-31 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-11-01 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-11-02 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-11-03 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-11-04 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-11-05 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-11-06 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-11-07 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-11-08 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-11-09 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-11-10 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-11-11 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-11-12 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-11-13 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-11-14 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-11-15 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-11-16 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-11-17 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-11-18 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-11-19 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-11-20 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-11-21 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-11-22 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-11-23 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-11-24 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-11-25 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-11-26 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-11-27 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-11-28 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-11-29 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-11-30 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-12-01 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-12-02 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-12-03 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-12-04 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-12-05 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-12-06 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-12-07 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-12-08 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-12-09 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-12-10 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-12-11 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-12-12 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-12-13 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-12-14 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-12-15 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-12-16 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-12-17 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-12-18 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-12-19 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-12-20 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-12-21 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-12-22 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-12-23 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-12-24 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-12-25 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-12-26 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-12-27 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-12-28 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-12-29 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-12-30 00:00:00+00:00,0.0,0,0.0,BTCUSD
2012-12-31 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-01-01 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-01-02 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-01-03 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-01-04 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-01-05 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-01-06 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-01-07 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-01-08 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-01-09 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-01-10 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-01-11 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-01-12 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-01-13 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-01-14 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-01-15 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-01-16 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-01-17 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-01-18 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-01-19 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-01-20 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-01-21 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-01-22 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-01-23 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-01-24 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-01-25 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-01-26 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-01-27 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-01-28 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-01-29 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-01-30 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-01-31 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-02-01 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-02-02 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-02-03 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-02-04 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-02-05 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-02-06 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-02-07 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-02-08 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-02-09 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-02-10 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-02-11 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-02-12 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-02-13 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-02-14 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-02-15 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-02-16 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-02-17 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-02-18 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-02-19 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-02-20 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-02-21 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-02-22 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-02-23 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-02-24 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-02-25 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-02-26 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-02-27 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-02-28 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-03-01 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-03-02 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-03-03 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-03-04 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-03-05 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-03-06 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-03-07 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-03-08 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-03-09 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-03-10 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-03-11 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-03-12 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-03-13 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-03-14 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-03-15 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-03-16 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-03-17 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-03-18 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-03-19 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-03-20 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-03-21 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-03-22 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-03-23 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-03-24 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-03-25 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-03-26 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-03-27 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-03-28 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-03-29 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-03-30 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-03-31 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-04-01 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-04-02 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-04-03 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-04-04 00:00:00+00:00,-14309.682,-106,134.997,BTCUSD
2013-04-05 00:00:00+00:00,-15030.482000000004,-106,141.79700000000003,BTCUSD
2013-04-06 00:00:00+00:00,-14944.622,-106,140.987,BTCUSD
2013-04-07 00:00:00+00:00,-17486.396,-106,164.966,BTCUSD
2013-04-08 00:00:00+00:00,-18931.097999999998,-102,185.599,BTCUSD
2013-04-09 00:00:00+00:00,-22670.802,-99,228.998,BTCUSD
2013-04-10 00:00:00+00:00,-14903.971091628911,-92,161.99968577857513,BTCUSD
2013-04-11 00:00:00+00:00,-8923.79261935857,-107,83.39993102204271,BTCUSD
2013-04-12 00:00:00+00:00,-18133.441684273585,-165,109.89964657135505,BTCUSD
2013-04-13 00:00:00+00:00,-12279.682162705787,-134,91.63941912467006,BTCUSD
2013-04-14 00:00:00+00:00,-13938.912,-153,91.104,BTCUSD
2013-04-15 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-04-16 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-04-17 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-04-18 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-04-19 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-04-20 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-04-21 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-04-22 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-04-23 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-04-24 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-04-25 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-04-26 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-04-27 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-04-28 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-04-29 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-04-30 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-05-01 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-05-02 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-05-03 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-05-04 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-05-05 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-05-06 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-05-07 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-05-08 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-05-09 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-05-10 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-05-11 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-05-12 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-05-13 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-05-14 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-05-15 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-05-16 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-05-17 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-05-18 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-05-19 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-05-20 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-05-21 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-05-22 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-05-23 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-05-24 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-05-25 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-05-26 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-05-27 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-05-28 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-05-29 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-05-30 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-05-31 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-06-01 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-06-02 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-06-03 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-06-04 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-06-05 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-06-06 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-06-07 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-06-08 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-06-09 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-06-10 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-06-11 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-06-12 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-06-13 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-06-14 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-06-15 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-06-16 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-06-17 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-06-18 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-06-19 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-06-20 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-06-21 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-06-22 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-06-23 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-06-24 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-06-25 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-06-26 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-06-27 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-06-28 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-06-29 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-06-30 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-07-01 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-07-02 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-07-03 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-07-04 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-07-05 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-07-06 00:00:00+00:00,14366.034,214,67.131,BTCUSD
2013-07-07 00:00:00+00:00,14264.605000000001,215,66.34700000000001,BTCUSD
2013-07-08 00:00:00+00:00,14572.252250219994,197,73.97082360517763,BTCUSD
2013-07-09 00:00:00+00:00,14504.196000000002,196,74.001,BTCUSD
2013-07-10 00:00:00+00:00,14625.074753187397,195,75.00038334967896,BTCUSD
2013-07-11 00:00:00+00:00,15589.70042880542,181,86.13094159561005,BTCUSD
2013-07-12 00:00:00+00:00,15805.84982094648,180,87.810276783036,BTCUSD
2013-07-13 00:00:00+00:00,16055.243999999999,178,90.198,BTCUSD
2013-07-14 00:00:00+00:00,16227.537,177,91.681,BTCUSD
2013-07-15 00:00:00+00:00,15933.893999999998,177,90.02199999999999,BTCUSD
2013-07-16 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-07-17 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-07-18 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-07-19 00:00:00+00:00,9180.108,108,85.001,BTCUSD
2013-07-20 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-07-21 00:00:00+00:00,425.10012568500485,5,85.02002513700097,BTCUSD
2013-07-22 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-07-23 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-07-24 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-07-25 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-07-26 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-07-27 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-07-28 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-07-29 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-07-30 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-07-31 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-08-01 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-08-02 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-08-03 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-08-04 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-08-05 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-08-06 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-08-07 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-08-08 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-08-09 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-08-10 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-08-11 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-08-12 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-08-13 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-08-14 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-08-15 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-08-16 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-08-17 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-08-18 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-08-19 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-08-20 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-08-21 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-08-22 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-08-23 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-08-24 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-08-25 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-08-26 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-08-27 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-08-28 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-08-29 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-08-30 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-08-31 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-09-01 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-09-02 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-09-03 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-09-04 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-09-05 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-09-06 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-09-07 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-09-08 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-09-09 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-09-10 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-09-11 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-09-12 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-09-13 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-09-14 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-09-15 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-09-16 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-09-17 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-09-18 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-09-19 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-09-20 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-09-21 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-09-22 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-09-23 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-09-24 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-09-25 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-09-26 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-09-27 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-09-28 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-09-29 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-09-30 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-10-01 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-10-02 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-10-03 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-10-04 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-10-05 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-10-06 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-10-07 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-10-08 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-10-09 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-10-10 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-10-11 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-10-12 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-10-13 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-10-14 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-10-15 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-10-16 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-10-17 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-10-18 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-10-19 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-10-20 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-10-21 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-10-22 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-10-23 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-10-24 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-10-25 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-10-26 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-10-27 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-10-28 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-10-29 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-10-30 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-10-31 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-11-01 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-11-02 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-11-03 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-11-04 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-11-05 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-11-06 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-11-07 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-11-08 00:00:00+00:00,-57113.89658541125,-171,333.9993952363231,BTCUSD
2013-11-09 00:00:00+00:00,-58351.95329553504,-171,341.23949295634526,BTCUSD
2013-11-10 00:00:00+00:00,-54909.964898363294,-170,322.9997935197841,BTCUSD
2013-11-11 00:00:00+00:00,-59152.348000000005,-172,343.90900000000005,BTCUSD
2013-11-12 00:00:00+00:00,-59987.733,-169,354.957,BTCUSD
2013-11-13 00:00:00+00:00,-65714.37756625403,-167,393.4992668637966,BTCUSD
2013-11-14 00:00:00+00:00,-67128.789,-161,416.949,BTCUSD
2013-11-15 00:00:00+00:00,-64271.85029298723,-156,411.9990403396617,BTCUSD
2013-11-16 00:00:00+00:00,-68220.739,-157,434.527,BTCUSD
2013-11-17 00:00:00+00:00,-72561.45599999999,-152,477.378,BTCUSD
2013-11-18 00:00:00+00:00,-94999.36122514453,-142,669.0095860925671,BTCUSD
2013-11-19 00:00:00+00:00,-58961.0860684704,-110,536.0098733497309,BTCUSD
2013-11-20 00:00:00+00:00,-74874.96487373058,-125,598.9997189898447,BTCUSD
2013-11-21 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-11-22 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-11-23 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-11-24 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-11-25 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-11-26 00:00:00+00:00,0.0,0,0.0,BTCUSD
2013-11-27 00:00:00+00:00,0.0,0,0.0,BTCUSD
