cash,date,BTCUSD
1271.5433538950747,2015-04-10,864989.1983852366
1271.5433538950747,2015-04-11,864989.1983852366
1271.5433538950747,2015-04-12,864989.1983852366
1271.5433538950747,2015-04-13,864989.1983852366
1271.5433538950747,2015-04-14,864989.1983852366
1271.543353895191,2015-04-15,864989.1983852366
1271.5433538950747,2015-04-16,864989.1983852366
1271.543353895191,2015-04-17,864989.1983852366
1271.5433538950747,2015-04-18,864989.1983852366
1271.5433538950747,2015-04-19,864989.1983852366
1271.5433538950747,2015-04-20,864989.1983852366
1271.5433538950747,2015-04-21,864989.1983852366
1271.5433538950747,2015-04-22,864989.1983852366
1271.5433538950747,2015-04-23,864989.1983852366
1271.5433538950747,2015-04-24,864989.1983852366
1271.5433538950747,2015-04-25,864989.1983852366
1271.543353895191,2015-04-26,864989.1983852366
1271.5433538950747,2015-04-27,864989.1983852366
1271.5433538950747,2015-04-28,864989.1983852366
1271.5433538950747,2015-04-29,864989.1983852366
1271.5433538950747,2015-04-30,864989.1983852366
1271.5433538950747,2015-05-01,864989.1983852366
1271.5433538950747,2015-05-02,864989.1983852366
1271.5433538950747,2015-05-03,864989.1983852366
1271.5433538950747,2015-05-04,864989.1983852366
1271.5433538950747,2015-05-05,864989.1983852366
1271.5433538950747,2015-05-06,864989.1983852366
1271.5433538950747,2015-05-07,864989.1983852366
1271.5433538950747,2015-05-08,864989.1983852366
1271.543353895191,2015-05-09,864989.1983852366
1271.543353895191,2015-05-10,864989.1983852366
1271.5433538950747,2015-05-11,864989.1983852366
1271.5433538950747,2015-05-12,864989.1983852366
1271.5433538950747,2015-05-13,864989.1983852366
1271.543353895191,2015-05-14,864989.1983852366
1271.5433538950747,2015-05-15,864989.1983852366
1271.5433538950747,2015-05-16,864989.1983852366
1271.5433538950747,2015-05-17,864989.1983852366
1271.5433538950747,2015-05-18,864989.1983852366
1271.5433538950747,2015-05-19,864989.1983852366
1271.543353895191,2015-05-20,864989.1983852366
1271.5433538950747,2015-05-21,864989.1983852366
1271.5433538950747,2015-05-22,864989.1983852366
1271.5433538950747,2015-05-23,864989.1983852366
1271.5433538950747,2015-05-24,864989.1983852366
1271.5433538950747,2015-05-25,864989.1983852366
1271.543353895191,2015-05-26,864989.1983852366
1271.5433538950747,2015-05-27,864989.1983852366
1271.543353895191,2015-05-28,864989.1983852366
1271.5433538950747,2015-05-29,864989.1983852366
1271.5433538950747,2015-05-30,864989.1983852366
1271.5433538950747,2015-05-31,864989.1983852366
1271.5433538950747,2015-06-01,864989.1983852366
1271.543353895191,2015-06-02,864989.1983852366
1271.543353895191,2015-06-03,864989.1983852366
1271.5433538950747,2015-06-04,864989.1983852366
1271.5433538950747,2015-06-05,864989.1983852366
1271.5433538950747,2015-06-06,864989.1983852366
1271.5433538950747,2015-06-07,864989.1983852366
1271.5433538950747,2015-06-08,864989.1983852366
1271.5433538950747,2015-06-09,864989.1983852366
1271.5433538950747,2015-06-10,864989.1983852366
1271.5433538950747,2015-06-11,864989.1983852366
1271.5433538950747,2015-06-12,864989.1983852366
1271.5433538950747,2015-06-13,864989.1983852366
1271.5433538950747,2015-06-14,864989.1983852366
1271.5433538950747,2015-06-15,864989.1983852366
1271.5433538950747,2015-06-16,864989.1983852366
1271.5433538950747,2015-06-17,864989.1983852366
1271.5433538950747,2015-06-18,864989.1983852366
1271.5433538950747,2015-06-19,864989.1983852366
1271.5433538950747,2015-06-20,864989.1983852366
1271.5433538950747,2015-06-21,864989.1983852366
1271.5433538950747,2015-06-22,864989.1983852366
1271.5433538950747,2015-06-23,864989.1983852366
1271.543353895191,2015-06-24,864989.1983852366
1271.5433538950747,2015-06-25,864989.1983852366
1271.5433538950747,2015-06-26,864989.1983852366
1271.543353895191,2015-06-27,864989.1983852366
1271.5433538950747,2015-06-28,864989.1983852366
1271.543353895191,2015-06-29,864989.1983852366
1271.5433538950747,2015-06-30,864989.1983852366
1271.5433538950747,2015-07-01,864989.1983852366
1271.5433538950747,2015-07-02,864989.1983852366
1271.5433538950747,2015-07-03,864989.1983852366
1271.5433538950747,2015-07-04,864989.1983852366
1271.5433538950747,2015-07-05,864989.1983852366
1271.5433538950747,2015-07-06,864989.1983852366
1271.5433538950747,2015-07-07,864989.1983852366
1271.543353895191,2015-07-08,864989.1983852366
1271.5433538950747,2015-07-09,864989.1983852366
1271.5433538950747,2015-07-10,864989.1983852366
1271.5433538950747,2015-07-11,864989.1983852366
1271.5433538950747,2015-07-12,864989.1983852366
1271.543353895191,2015-07-13,864989.1983852366
1271.5433538950747,2015-07-14,864989.1983852366
1271.5433538950747,2015-07-15,864989.1983852366
1271.5433538950747,2015-07-16,864989.1983852366
1271.543353895191,2015-07-17,864989.1983852366
1271.543353895191,2015-07-18,864989.1983852366
1271.5433538950747,2015-07-19,864989.1983852366
1271.5433538950747,2015-07-20,864989.1983852366
1271.5433538950747,2015-07-21,864989.1983852366
1271.543353895191,2015-07-22,864989.1983852366
1271.5433538950747,2015-07-23,864989.1983852366
1271.5433538950747,2015-07-24,864989.1983852366
1271.543353895191,2015-07-25,864989.1983852366
1271.543353895191,2015-07-26,864989.1983852366
1271.543353895191,2015-07-27,864989.1983852366
1271.5433538950747,2015-07-28,864989.1983852366
1271.543353895191,2015-07-29,864989.1983852366
1271.5433538950747,2015-07-30,864989.1983852366
1271.543353895191,2015-07-31,864989.1983852366
1271.543353895191,2015-08-01,864989.1983852366
1271.5433538950747,2015-08-02,864989.1983852366
1271.543353895191,2015-08-03,864989.1983852366
1271.5433538950747,2015-08-04,864989.1983852366
1271.543353895191,2015-08-05,864989.1983852366
1271.5433538950747,2015-08-06,864989.1983852366
1271.543353895191,2015-08-07,864989.1983852366
1271.543353895191,2015-08-08,864989.1983852366
1271.5433538950747,2015-08-09,864989.1983852366
1271.543353895191,2015-08-10,864989.1983852366
1271.5433538950747,2015-08-11,864989.1983852366
1271.5433538950747,2015-08-12,864989.1983852366
1271.5433538950747,2015-08-13,864989.1983852366
1271.5433538950747,2015-08-14,864989.1983852366
1271.5433538950747,2015-08-15,864989.1983852366
1271.5433538950747,2015-08-16,864989.1983852366
1271.5433538950747,2015-08-17,864989.1983852366
1271.5433538950747,2015-08-18,864989.1983852366
1271.5433538950747,2015-08-19,864989.1983852366
1271.5433538950747,2015-08-20,864989.1983852366
1271.5433538950747,2015-08-21,864989.1983852366
1271.5433538950747,2015-08-22,864989.1983852366
1271.5433538950747,2015-08-23,864989.1983852366
1271.5433538950747,2015-08-24,864989.1983852366
1271.543353895191,2015-08-25,864989.1983852366
1271.5433538950747,2015-08-26,864989.1983852366
1271.5433538950747,2015-08-27,864989.1983852366
1271.5433538950747,2015-08-28,864989.1983852366
1271.5433538950747,2015-08-29,864989.1983852366
1271.5433538950747,2015-08-30,864989.1983852366
1271.5433538950747,2015-08-31,864989.1983852366
1271.543353895191,2015-09-01,864989.1983852366
1271.543353895191,2015-09-02,864989.1983852366
1271.5433538950747,2015-09-03,864989.1983852366
1271.543353895191,2015-09-04,864989.1983852366
1271.543353895191,2015-09-05,864989.1983852366
1271.5433538950747,2015-09-06,864989.1983852366
1271.543353895191,2015-09-07,864989.1983852366
1271.543353895191,2015-09-08,864989.1983852366
1271.543353895191,2015-09-09,864989.1983852366
1271.5433538950747,2015-09-10,864989.1983852366
1271.5433538950747,2015-09-11,864989.1983852366
1271.5433538950747,2015-09-12,864989.1983852366
1271.5433538950747,2015-09-13,864989.1983852366
1271.543353895191,2015-09-14,864989.1983852366
1271.5433538950747,2015-09-15,864989.1983852366
1271.5433538950747,2015-09-16,864989.1983852366
1271.5433538950747,2015-09-17,864989.1983852366
1271.5433538950747,2015-09-18,864989.1983852366
1271.5433538950747,2015-09-19,864989.1983852366
1271.5433538950747,2015-09-20,864989.1983852366
1271.5433538950747,2015-09-21,864989.1983852366
1271.5433538950747,2015-09-22,864989.1983852366
1271.5433538950747,2015-09-23,864989.1983852366
1271.5433538950747,2015-09-24,864989.1983852366
1271.5433538950747,2015-09-25,864989.1983852366
1271.5433538950747,2015-09-26,864989.1983852366
1271.5433538950747,2015-09-27,864989.1983852366
1271.5433538950747,2015-09-28,864989.1983852366
1271.543353895191,2015-09-29,864989.1983852366
1271.5433538950747,2015-09-30,864989.1983852366
1271.5433538950747,2015-10-01,864989.1983852366
1271.543353895191,2015-10-02,864989.1983852366
1271.5433538950747,2015-10-03,864989.1983852366
1271.543353895191,2015-10-04,864989.1983852366
1271.5433538950747,2015-10-05,864989.1983852366
1271.5433538950747,2015-10-06,864989.1983852366
1271.5433538950747,2015-10-07,864989.1983852366
1271.5433538950747,2015-10-08,864989.1983852366
1271.5433538950747,2015-10-09,864989.1983852366
1271.543353895191,2015-10-10,864989.1983852366
1271.5433538950747,2015-10-11,864989.1983852366
1271.5433538950747,2015-10-12,864989.1983852366
1271.5433538950747,2015-10-13,864989.1983852366
1271.5433538950747,2015-10-14,864989.1983852366
1271.543353895191,2015-10-15,864989.1983852366
1271.5433538950747,2015-10-16,864989.1983852366
1271.5433538950747,2015-10-17,864989.1983852366
1271.5433538950747,2015-10-18,864989.1983852366
1271.5433538950747,2015-10-19,864989.1983852366
1271.5433538950747,2015-10-20,864989.1983852366
1271.5433538950747,2015-10-21,864989.1983852366
1271.5433538950747,2015-10-22,864989.1983852366
1271.543353895191,2015-10-23,864989.1983852366
1271.5433538950747,2015-10-24,864989.1983852366
1271.5433538950747,2015-10-25,864989.1983852366
1271.5433538950747,2015-10-26,864989.1983852366
1271.543353895191,2015-10-27,864989.1983852366
1271.5433538950747,2015-10-28,864989.1983852366
1271.5433538950747,2015-10-29,864989.1983852366
1271.5433538950747,2015-10-30,864989.1983852366
1271.543353895191,2015-10-31,864989.1983852366
1271.543353895191,2015-11-01,864989.1983852366
1271.543353895191,2015-11-02,864989.1983852366
1271.5433538949583,2015-11-03,864989.1983852366
1271.543353895191,2015-11-04,864989.1983852366
1271.543353895191,2015-11-05,864989.1983852366
1271.543353895191,2015-11-06,864989.1983852366
1271.543353895191,2015-11-07,864989.1983852366
1271.543353895191,2015-11-08,864989.1983852366
1271.543353895191,2015-11-09,864989.1983852366
1271.5433538950747,2015-11-10,864989.1983852366
1271.5433538950747,2015-11-11,864989.1983852366
1271.5433538950747,2015-11-12,864989.1983852366
1271.543353895191,2015-11-13,864989.1983852366
1271.5433538950747,2015-11-14,864989.1983852366
1271.543353895191,2015-11-15,864989.1983852366
1271.543353895191,2015-11-16,864989.1983852366
1271.543353895191,2015-11-17,864989.1983852366
1271.5433538950747,2015-11-18,864989.1983852366
1271.543353895191,2015-11-19,864989.1983852366
1271.543353895191,2015-11-20,864989.1983852366
1271.5433538950747,2015-11-21,864989.1983852366
1271.5433538950747,2015-11-22,864989.1983852366
1271.5433538950747,2015-11-23,864989.1983852366
1271.5433538950747,2015-11-24,864989.1983852366
1271.5433538950747,2015-11-25,864989.1983852366
1271.5433538950747,2015-11-26,864989.1983852366
1271.5433538950747,2015-11-27,864989.1983852366
1271.5433538950747,2015-11-28,864989.1983852366
1271.543353895191,2015-11-29,864989.1983852366
1271.543353895191,2015-11-30,864989.1983852366
1271.543353895191,2015-12-01,864989.1983852366
1271.5433538950747,2015-12-02,864989.1983852366
1271.543353895191,2015-12-03,864989.1983852366
1271.543353895191,2015-12-04,864989.1983852366
1271.543353895191,2015-12-05,864989.1983852366
1271.5433538949583,2015-12-06,864989.1983852366
1271.543353895191,2015-12-07,864989.1983852366
1271.5433538949583,2015-12-08,864989.1983852366
1271.543353895191,2015-12-09,864989.1983852366
1271.543353895191,2015-12-10,864989.1983852366
1271.543353895191,2015-12-11,864989.1983852366
1271.543353895191,2015-12-12,864989.1983852366
1271.543353895191,2015-12-13,864989.1983852366
1271.543353895191,2015-12-14,864989.1983852366
1271.543353895191,2015-12-15,864989.1983852366
1271.543353895191,2015-12-16,864989.1983852366
1271.543353895191,2015-12-17,864989.1983852366
1271.543353895191,2015-12-18,864989.1983852366
1271.5433538949583,2015-12-19,864989.1983852366
1271.543353895191,2015-12-20,864989.1983852366
1271.543353895191,2015-12-21,864989.1983852366
1271.543353895191,2015-12-22,864989.1983852366
1271.5433538949583,2015-12-23,864989.1983852366
1271.543353895191,2015-12-24,864989.1983852366
1271.543353895191,2015-12-25,864989.1983852366
1271.5433538949583,2015-12-26,864989.1983852366
1271.543353895191,2015-12-27,864989.1983852366
1271.543353895191,2015-12-28,864989.1983852366
1271.543353895191,2015-12-29,864989.1983852366
1271.543353895191,2015-12-30,864989.1983852366
1271.5433538949583,2015-12-31,864989.1983852366
1271.543353895191,2016-01-01,864989.1983852366
1271.5433538949583,2016-01-02,864989.1983852366
1271.543353895191,2016-01-03,864989.1983852366
1271.543353895191,2016-01-04,864989.1983852366
1271.5433538949583,2016-01-05,864989.1983852366
1271.5433538949583,2016-01-06,864989.1983852366
1271.543353895191,2016-01-07,864989.1983852366
1271.543353895191,2016-01-08,864989.1983852366
1271.543353895191,2016-01-09,864989.1983852366
1271.543353895191,2016-01-10,864989.1983852366
1271.543353895191,2016-01-11,864989.1983852366
1271.543353895191,2016-01-12,864989.1983852366
1271.5433538949583,2016-01-13,864989.1983852366
1271.5433538949583,2016-01-14,864989.1983852366
1271.543353895191,2016-01-15,864989.1983852366
1271.543353895191,2016-01-16,864989.1983852366
1271.543353895191,2016-01-17,864989.1983852366
1271.5433538949583,2016-01-18,864989.1983852366
1271.543353895191,2016-01-19,864989.1983852366
1271.543353895191,2016-01-20,864989.1983852366
1271.543353895191,2016-01-21,864989.1983852366
1271.5433538949583,2016-01-22,864989.1983852366
1271.543353895191,2016-01-23,864989.1983852366
1271.543353895191,2016-01-24,864989.1983852366
1271.5433538949583,2016-01-25,864989.1983852366
1271.5433538949583,2016-01-26,864989.1983852366
1271.543353895191,2016-01-27,864989.1983852366
1271.543353895191,2016-01-28,864989.1983852366
1271.543353895191,2016-01-29,864989.1983852366
1271.5433538949583,2016-01-30,864989.1983852366
1271.5433538949583,2016-01-31,864989.1983852366
1271.543353895191,2016-02-01,864989.1983852366
1271.5433538949583,2016-02-02,864989.1983852366
1271.543353895191,2016-02-03,864989.1983852366
1271.543353895191,2016-02-04,864989.1983852366
1271.543353895191,2016-02-05,864989.1983852366
1271.5433538949583,2016-02-06,864989.1983852366
1271.543353895191,2016-02-07,864989.1983852366
1271.543353895191,2016-02-08,864989.1983852366
1271.543353895191,2016-02-09,864989.1983852366
1271.543353895191,2016-02-10,864989.1983852366
1271.543353895191,2016-02-11,864989.1983852366
1271.5433538949583,2016-02-12,864989.1983852366
1271.5433538949583,2016-02-13,864989.1983852366
1271.543353895191,2016-02-14,864989.1983852366
1271.543353895191,2016-02-15,864989.1983852366
1271.543353895191,2016-02-16,864989.1983852366
1271.543353895191,2016-02-17,864989.1983852366
1271.5433538949583,2016-02-18,864989.1983852366
1271.543353895191,2016-02-19,864989.1983852366
1271.543353895191,2016-02-20,864989.1983852366
1271.543353895191,2016-02-21,864989.1983852366
1271.5433538949583,2016-02-22,864989.1983852366
1271.543353895191,2016-02-23,864989.1983852366
1271.543353895191,2016-02-24,864989.1983852366
1271.543353895191,2016-02-25,864989.1983852366
1271.543353895191,2016-02-26,864989.1983852366
1271.543353895191,2016-02-27,864989.1983852366
1271.5433538949583,2016-02-28,864989.1983852366
1271.543353895191,2016-02-29,864989.1983852366
1271.543353895191,2016-03-01,864989.1983852366
1271.543353895191,2016-03-02,864989.1983852366
1271.543353895191,2016-03-03,864989.1983852366
1271.543353895191,2016-03-04,864989.1983852366
1271.5433538949583,2016-03-05,864989.1983852366
1271.543353895191,2016-03-06,864989.1983852366
1271.543353895191,2016-03-07,864989.1983852366
1271.543353895191,2016-03-08,864989.1983852366
1271.543353895191,2016-03-09,864989.1983852366
1271.543353895191,2016-03-10,864989.1983852366
1271.543353895191,2016-03-11,864989.1983852366
1271.5433538949583,2016-03-12,864989.1983852366
1271.543353895191,2016-03-13,864989.1983852366
1271.5433538949583,2016-03-14,864989.1983852366
1271.543353895191,2016-03-15,864989.1983852366
1271.543353895191,2016-03-16,864989.1983852366
1271.5433538949583,2016-03-17,864989.1983852366
1271.543353895191,2016-03-18,864989.1983852366
1271.543353895191,2016-03-19,864989.1983852366
1271.543353895191,2016-03-20,864989.1983852366
1271.543353895191,2016-03-21,864989.1983852366
1271.5433538949583,2016-03-22,864989.1983852366
1271.543353895191,2016-03-23,864989.1983852366
1271.543353895191,2016-03-24,864989.1983852366
1271.543353895191,2016-03-25,864989.1983852366
1271.543353895191,2016-03-26,864989.1983852366
1271.5433538949583,2016-03-27,864989.1983852366
1271.543353895191,2016-03-28,864989.1983852366
1271.543353895191,2016-03-29,864989.1983852366
1271.5433538949583,2016-03-30,864989.1983852366
1271.543353895191,2016-03-31,864989.1983852366
1271.5433538949583,2016-04-01,864989.1983852366
1271.543353895191,2016-04-02,864989.1983852366
1271.543353895191,2016-04-03,864989.1983852366
1271.543353895191,2016-04-04,864989.1983852366
1271.543353895191,2016-04-05,864989.1983852366
1271.543353895191,2016-04-06,864989.1983852366
1271.543353895191,2016-04-07,864989.1983852366
1271.543353895191,2016-04-08,864989.1983852366
1271.5433538949583,2016-04-09,864989.1983852366
1271.543353895191,2016-04-10,864989.1983852366
1271.543353895191,2016-04-11,864989.1983852366
1271.543353895191,2016-04-12,864989.1983852366
1271.5433538949583,2016-04-13,864989.1983852366
1271.543353895191,2016-04-14,864989.1983852366
1271.543353895191,2016-04-15,864989.1983852366
1271.543353895191,2016-04-16,864989.1983852366
1271.543353895191,2016-04-17,864989.1983852366
1271.5433538949583,2016-04-18,864989.1983852366
1271.543353895191,2016-04-19,864989.1983852366
1271.543353895191,2016-04-20,864989.1983852366
1271.543353895191,2016-04-21,864989.1983852366
1271.543353895191,2016-04-22,864989.1983852366
1271.543353895191,2016-04-23,864989.1983852366
1271.5433538949583,2016-04-24,864989.1983852366
1271.5433538949583,2016-04-25,864989.1983852366
1271.543353895191,2016-04-26,864989.1983852366
1271.543353895191,2016-04-27,864989.1983852366
1271.5433538949583,2016-04-28,864989.1983852366
1271.543353895191,2016-04-29,864989.1983852366
1271.543353895191,2016-04-30,864989.1983852366
1271.543353895191,2016-05-01,864989.1983852366
1271.5433538949583,2016-05-02,864989.1983852366
1271.543353895191,2016-05-03,864989.1983852366
1271.543353895191,2016-05-04,864989.1983852366
1271.543353895191,2016-05-05,864989.1983852366
1271.543353895191,2016-05-06,864989.1983852366
1271.543353895191,2016-05-07,864989.1983852366
1271.543353895191,2016-05-08,864989.1983852366
1271.543353895191,2016-05-09,864989.1983852366
1271.543353895191,2016-05-10,864989.1983852366
1271.543353895191,2016-05-11,864989.1983852366
1271.543353895191,2016-05-12,864989.1983852366
1271.543353895191,2016-05-13,864989.1983852366
1271.543353895191,2016-05-14,864989.1983852366
1271.5433538949583,2016-05-15,864989.1983852366
1271.543353895191,2016-05-16,864989.1983852366
1271.5433538949583,2016-05-17,864989.1983852366
1271.543353895191,2016-05-18,864989.1983852366
1271.5433538949583,2016-05-19,864989.1983852366
1271.5433538949583,2016-05-20,864989.1983852366
1271.5433538949583,2016-05-21,864989.1983852366
1271.5433538949583,2016-05-22,864989.1983852366
1271.5433538949583,2016-05-23,864989.1983852366
1271.5433538949583,2016-05-24,864989.1983852366
1271.543353895191,2016-05-25,864989.1983852366
1271.543353895191,2016-05-26,864989.1983852366
1271.5433538949583,2016-05-27,864989.1983852366
1271.543353895191,2016-05-28,864989.1983852366
1271.5433538949583,2016-05-29,864989.1983852366
1271.5433538949583,2016-05-30,864989.1983852366
1271.5433538949583,2016-05-31,864989.1983852366
1271.543353895191,2016-06-01,864989.1983852366
1271.543353895191,2016-06-02,864989.1983852366
1271.543353895191,2016-06-03,864989.1983852366
1271.543353895191,2016-06-04,864989.1983852366
1271.543353895191,2016-06-05,864989.1983852366
1271.543353895191,2016-06-06,864989.1983852366
1271.543353895191,2016-06-07,864989.1983852366
1271.543353895191,2016-06-08,864989.1983852366
1271.543353895191,2016-06-09,864989.1983852366
1271.543353895191,2016-06-10,864989.1983852366
1271.543353895191,2016-06-11,864989.1983852366
1271.543353895191,2016-06-12,864989.1983852366
1271.543353895191,2016-06-13,864989.1983852366
1271.543353895191,2016-06-14,864989.1983852366
1271.543353895191,2016-06-15,864989.1983852366
1271.543353895191,2016-06-16,864989.1983852366
1271.543353895191,2016-06-17,864989.1983852366
1271.543353895191,2016-06-18,864989.1983852366
1271.543353895191,2016-06-19,864989.1983852366
1271.5433538947254,2016-06-20,864989.1983852366
1271.543353895424,2016-06-21,864989.1983852366
1271.543353895191,2016-06-22,864989.1983852366
1271.543353895191,2016-06-23,864989.1983852366
1271.5433538949583,2016-06-24,864989.1983852366
1271.543353895424,2016-06-25,864989.1983852366
1271.543353895191,2016-06-26,864989.1983852366
1271.543353895191,2016-06-27,864989.1983852366
1271.543353895191,2016-06-28,864989.1983852366
1271.543353895191,2016-06-29,864989.1983852366
1271.543353895191,2016-06-30,864989.1983852366
1271.543353895424,2016-07-01,864989.1983852366
1271.5433538949583,2016-07-02,864989.1983852366
1271.5433538949583,2016-07-03,864989.1983852366
1271.5433538949583,2016-07-04,864989.1983852366
1271.543353895191,2016-07-05,864989.1983852366
1271.543353895191,2016-07-06,864989.1983852366
1271.543353895191,2016-07-07,864989.1983852366
1271.543353895191,2016-07-08,864989.1983852366
1271.543353895191,2016-07-09,864989.1983852366
1271.543353895191,2016-07-10,864989.1983852366
1271.543353895191,2016-07-11,864989.1983852366
1271.5433538949583,2016-07-12,864989.1983852366
1271.543353895191,2016-07-13,864989.1983852366
1271.5433538949583,2016-07-14,864989.1983852366
1271.5433538949583,2016-07-15,864989.1983852366
1271.543353895191,2016-07-16,864989.1983852366
1271.543353895424,2016-07-17,864989.1983852366
1271.5433538949583,2016-07-18,864989.1983852366
1271.5433538949583,2016-07-19,864989.1983852366
1271.5433538949583,2016-07-20,864989.1983852366
1271.543353895191,2016-07-21,864989.1983852366
1271.543353895191,2016-07-22,864989.1983852366
1271.5433538949583,2016-07-23,864989.1983852366
1271.5433538949583,2016-07-24,864989.1983852366
1271.5433538949583,2016-07-25,864989.1983852366
1271.543353895191,2016-07-26,864989.1983852366
1271.543353895191,2016-07-27,864989.1983852366
1271.543353895191,2016-07-28,864989.1983852366
1271.543353895191,2016-07-29,864989.1983852366
1271.543353895191,2016-07-30,864989.1983852366
1271.543353895191,2016-07-31,864989.1983852366
1271.5433538949583,2016-08-01,864989.1983852366
1271.543353895191,2016-08-02,864989.1983852366
1271.543353895191,2016-08-03,864989.1983852366
1271.543353895191,2016-08-04,864989.1983852366
1271.543353895191,2016-08-05,864989.1983852366
1271.543353895191,2016-08-06,864989.1983852366
1271.5433538949583,2016-08-07,864989.1983852366
1271.543353895191,2016-08-08,864989.1983852366
1271.543353895191,2016-08-09,864989.1983852366
1271.5433538949583,2016-08-10,864989.1983852366
1271.5433538949583,2016-08-11,864989.1983852366
1271.543353895191,2016-08-12,864989.1983852366
1271.5433538949583,2016-08-13,864989.1983852366
1271.543353895191,2016-08-14,864989.1983852366
1271.543353895191,2016-08-15,864989.1983852366
1271.543353895191,2016-08-16,864989.1983852366
1271.543353895191,2016-08-17,864989.1983852366
1271.543353895191,2016-08-18,864989.1983852366
1271.543353895191,2016-08-19,864989.1983852366
1271.543353895191,2016-08-20,864989.1983852366
1271.543353895191,2016-08-21,864989.1983852366
1271.543353895191,2016-08-22,864989.1983852366
1271.543353895191,2016-08-23,864989.1983852366
1271.543353895191,2016-08-24,864989.1983852366
1271.5433538949583,2016-08-25,864989.1983852366
1271.543353895191,2016-08-26,864989.1983852366
1271.543353895191,2016-08-27,864989.1983852366
1271.543353895191,2016-08-28,864989.1983852366
1271.543353895191,2016-08-29,864989.1983852366
1271.543353895191,2016-08-30,864989.1983852366
1271.543353895191,2016-08-31,864989.1983852366
1271.543353895191,2016-09-01,864989.1983852366
1271.543353895191,2016-09-02,864989.1983852366
1271.543353895191,2016-09-03,864989.1983852366
1271.5433538949583,2016-09-04,864989.1983852366
1271.543353895191,2016-09-05,864989.1983852366
1271.543353895191,2016-09-06,864989.1983852366
1271.543353895191,2016-09-07,864989.1983852366
1271.543353895191,2016-09-08,864989.1983852366
1271.543353895191,2016-09-09,864989.1983852366
1271.5433538949583,2016-09-10,864989.1983852366
1271.543353895191,2016-09-11,864989.1983852366
1271.543353895191,2016-09-12,864989.1983852366
1271.5433538949583,2016-09-13,864989.1983852366
1271.543353895191,2016-09-14,864989.1983852366
1271.5433538949583,2016-09-15,864989.1983852366
1271.543353895191,2016-09-16,864989.1983852366
1271.5433538949583,2016-09-17,864989.1983852366
1271.543353895191,2016-09-18,864989.1983852366
1271.5433538949583,2016-09-19,864989.1983852366
1271.543353895191,2016-09-20,864989.1983852366
1271.5433538949583,2016-09-21,864989.1983852366
1271.543353895191,2016-09-22,864989.1983852366
1271.543353895191,2016-09-23,864989.1983852366
1271.543353895191,2016-09-24,864989.1983852366
1271.543353895191,2016-09-25,864989.1983852366
1271.5433538949583,2016-09-26,864989.1983852366
1271.543353895191,2016-09-27,864989.1983852366
1271.543353895191,2016-09-28,864989.1983852366
1271.5433538949583,2016-09-29,864989.1983852366
1271.543353895191,2016-09-30,864989.1983852366
1271.543353895191,2016-10-01,864989.1983852366
1271.5433538949583,2016-10-02,864989.1983852366
1271.543353895191,2016-10-03,864989.1983852366
1271.543353895191,2016-10-04,864989.1983852366
1271.543353895191,2016-10-05,864989.1983852366
1271.543353895191,2016-10-06,864989.1983852366
1271.543353895191,2016-10-07,864989.1983852366
1271.5433538949583,2016-10-08,864989.1983852366
1271.543353895191,2016-10-09,864989.1983852366
1271.543353895191,2016-10-10,864989.1983852366
1271.543353895191,2016-10-11,864989.1983852366
1271.543353895191,2016-10-12,864989.1983852366
1271.5433538949583,2016-10-13,864989.1983852366
1271.543353895191,2016-10-14,864989.1983852366
1271.5433538949583,2016-10-15,864989.1983852366
1271.5433538949583,2016-10-16,864989.1983852366
1271.543353895191,2016-10-17,864989.1983852366
1271.543353895191,2016-10-18,864989.1983852366
1271.543353895191,2016-10-19,864989.1983852366
1271.5433538949583,2016-10-20,864989.1983852366
1271.543353895191,2016-10-21,864989.1983852366
1271.5433538949583,2016-10-22,864989.1983852366
1271.543353895191,2016-10-23,864989.1983852366
1271.5433538949583,2016-10-24,864989.1983852366
1271.5433538949583,2016-10-25,864989.1983852366
1271.543353895424,2016-10-26,864989.1983852366
1271.5433538949583,2016-10-27,864989.1983852366
1271.5433538949583,2016-10-28,864989.1983852366
1271.543353895191,2016-10-29,864989.1983852366
1271.5433538949583,2016-10-30,864989.1983852366
1271.543353895191,2016-10-31,864989.1983852366
1271.5433538947254,2016-11-01,864989.1983852366
1271.543353895191,2016-11-02,864989.1983852366
1271.5433538949583,2016-11-03,864989.1983852366
1271.543353895191,2016-11-04,864989.1983852366
1271.5433538949583,2016-11-05,864989.1983852366
1271.543353895191,2016-11-06,864989.1983852366
1271.543353895424,2016-11-07,864989.1983852366
1271.543353895191,2016-11-08,864989.1983852366
1271.543353895191,2016-11-09,864989.1983852366
1271.5433538949583,2016-11-10,864989.1983852366
1271.5433538949583,2016-11-11,864989.1983852366
1271.5433538949583,2016-11-12,864989.1983852366
1271.543353895191,2016-11-13,864989.1983852366
1271.543353895191,2016-11-14,864989.1983852366
1271.543353895191,2016-11-15,864989.1983852366
1271.543353895191,2016-11-16,864989.1983852366
1271.543353895191,2016-11-17,864989.1983852366
1271.5433538947254,2016-11-18,864989.1983852366
1271.543353895191,2016-11-19,864989.1983852366
1271.543353895191,2016-11-20,864989.1983852366
1271.543353895191,2016-11-21,864989.1983852366
1271.543353895191,2016-11-22,864989.1983852366
1271.543353895191,2016-11-23,864989.1983852366
1271.543353895191,2016-11-24,864989.1983852366
1271.543353895191,2016-11-25,864989.1983852366
